matchType,description,match,mfrId,mfrName,part_dataSupplierId,part_articleNumber,part_mfrName,genericArticleId,genericArticleDescription,legacyArticleId,linkageTargetTypes,OEM SKU
OENumber,OE Number,47770WAA03,111,TOYOTA,133,56637,MAPCO,407.0,"Warning Contact, brake pad wear",1273566460.0,"['V', 'O', 'A']",47770-WAA03
OENumber,OE Number,47770WAA03,111,TOYOTA,39,98061000,TEXTAR,407.0,"Warning Contact, brake pad wear",701174566.0,"['V', 'O', 'A']",47770-WAA03
OENumber,OE Number,47770WAA03,111,TOYOTA,108,8115 10026,TRISCAN,407.0,"Warning Contact, brake pad wear",1174403971.0,"['V', 'O', 'A']",47770-WAA03
OENumber,OE Number,04466-47101,111,TOYOTA,475,BBP2070,BORG & BECK,402.0,"Brake Pad Set, disc brake",117132286.0,"['V', 'O', 'A']",04466-47101
OENumber,OE Number,04466 47101,111,TOYOTA,30,0 986 494 255,BOSCH,402.0,"Brake Pad Set, disc brake",1412574.0,"['V', 'O', 'A']",04466-47101
OENumber,OE Number,0446647101,842,LEXUS,30,0 986 494 255,BOSCH,402.0,"Brake Pad Set, disc brake",30373048.0,"['V', 'O', 'A']",04466-47101
OENumber,OE Number,0446647101,111,TOYOTA,65,P 83 133,BREMBO,402.0,"Brake Pad Set, disc brake",411040045.0,"['V', 'O', 'A']",04466-47101
OENumber,OE Number,0446647101,111,TOYOTA,65,P83133N,BREMBO,402.0,"Brake Pad Set, disc brake",157877963.0,"['V', 'O', 'A']",04466-47101
OENumber,OE Number,04466-47101,111,TOYOTA,4872,BP3322,BREMSI,402.0,"Brake Pad Set, disc brake",321989857.0,"['V', 'O', 'A']",04466-47101
OENumber,OE Number,0446647101,111,TOYOTA,43,572591CH,CHAMPION,402.0,"Brake Pad Set, disc brake",39726789.0,"['V', 'O', 'A']",04466-47101
OENumber,OE Number,0446647101,111,TOYOTA,89,LP2105,DELPHI,402.0,"Brake Pad Set, disc brake",155533858.0,"['V', 'O', 'A']",04466-47101
OENumber,OE Number,0446647101,111,TOYOTA,4674,0101-ZZE150R,FEBEST,402.0,"Brake Pad Set, disc brake",27498622.0,"['V', 'O', 'A']",04466-47101
OENumber,OE Number,0446647101,111,TOYOTA,62,FDB4042,FERODO,402.0,"Brake Pad Set, disc brake",235712825.0,"['V', 'O', 'A']",04466-47101
OENumber,OE Number,0446647101,111,TOYOTA,2,8DB 355 028-661,HELLA,402.0,"Brake Pad Set, disc brake",245669969.0,"['V', 'O', 'A']",04466-47101
OENumber,OE Number,0446647101,111,TOYOTA,4625,8DB 355 028-661,HELLA PAGID,402.0,"Brake Pad Set, disc brake",65307529.0,"['V', 'O', 'A']",04466-47101
OENumber,OE Number,04466-47101,111,TOYOTA,158,181899,ICER,402.0,"Brake Pad Set, disc brake",43676312.0,"['V', 'O', 'A']",04466-47101
OENumber,OE Number,0446647101,111,TOYOTA,95,363916060630,MAGNETI MARELLI,402.0,"Brake Pad Set, disc brake",60324894.0,"['V', 'O', 'A']",04466-47101
OENumber,OE Number,04466-47101,111,TOYOTA,144,025 246 1015/W,MEYLE,402.0,"Brake Pad Set, disc brake",33994065.0,"['V', 'O', 'A']",04466-47101
OENumber,OE Number,0446647101,111,TOYOTA,73,MDB3062,MINTEX,402.0,"Brake Pad Set, disc brake",248605652.0,"['V', 'O', 'A']",04466-47101
OENumber,OE Number,0446647101,111,TOYOTA,4990,NP1071,NISSHINBO,402.0,"Brake Pad Set, disc brake",19696446.0,"['V', 'O', 'A']",04466-47101
OENumber,OE Number,0446647101,111,TOYOTA,39,2501601,TEXTAR,402.0,"Brake Pad Set, disc brake",346129385.0,"['V', 'O', 'A']",04466-47101
OENumber,OE Number,04466-47101,111,TOYOTA,21,302085,VALEO,402.0,"Brake Pad Set, disc brake",13690804.0,"['V', 'O', 'A']",04466-47101
OENumber,OE Number,04466-47101,111,TOYOTA,21,598933,VALEO,402.0,"Brake Pad Set, disc brake",446456457.0,"['V', 'O', 'A']",04466-47101
OENumber,OE Number,04466-47101,111,TOYOTA,21,670933,VALEO,402.0,"Brake Pad Set, disc brake",123751910.0,"['V', 'O', 'A']",04466-47101
OENumber,OE Number,0446647101,111,TOYOTA,4498,WBP24610A,WAGNER,,,,,04466-47101
OENumber,OE Number,47770WAA01,111,TOYOTA,89,LZ0375,DELPHI,407.0,"Warning Contact, brake pad wear",1174357391.0,"['V', 'O', 'A']",47770-WAA01
