matchType,description,match,mfrId,mfrName,part_dataSupplierId,part_articleNumber,part_mfrName,genericArticleId,genericArticleDescription,legacyArticleId,linkageTargetTypes,OEM SKU
OENumber,OE Number,1 141 575,36.0,FORD,301,301 878,TOPRAN,321.0,"Gasket, cylinder head cover",95774467.0,"['V', 'O', 'M']",1141575
OENumber,OE Number,1141575,36.0,FORD,108,515-2694,TRISCAN,321.0,"Gasket, cylinder head cover",49967246.0,"['V', 'O', 'M']",1141575
OENumber,OE Number,1 141 575,36.0,FORD,162,V25-1331,VAICO,979.0,"Gasket Set, cylinder head cover",412176432.0,"['V', 'O', 'M']",1141575
OENumber,OE Number,1 141 575,36.0,FORD,9,71-38086-00,VICTOR REINZ,321.0,"Gasket, cylinder head cover",8516989.0,"['V', 'O', 'M']",1141575
OENumber,OE Number,15102-66020,111.0,TOYOTA,166,OPT-P006,AISIN,596.0,Oil Pump,1234867797.0,"['V', 'O', 'M']",15102-66020
OENumber,OE Number,1 759 370,36.0,FORD,350,ADM54282,BLUE PRINT,402.0,"Brake Pad Set, disc brake",101414931.0,"['V', 'O', 'A']",1759370
OENumber,OE Number,1759370,36.0,FORD,475,BBP1864,BORG & BECK,402.0,"Brake Pad Set, disc brake",117124396.0,"['V', 'O', 'A']",1759370
OENumber,OE Number,1759370,36.0,FORD,30,0 986 424 794,BOSCH,402.0,"Brake Pad Set, disc brake",1105723.0,"['V', 'O', 'A']",1759370
OENumber,OE Number,1759370,36.0,FORD,30,0 986 495 215,BOSCH,402.0,"Brake Pad Set, disc brake",1436301.0,"['V', 'O', 'A']",1759370
OENumber,OE Number,1759370,36.0,FORD,30,0 986 495 450,BOSCH,402.0,"Brake Pad Set, disc brake",357795579.0,"['V', 'O', 'A']",1759370
OENumber,OE Number,1759370,36.0,FORD,65,P 24 061,BREMBO,402.0,"Brake Pad Set, disc brake",30339394.0,"['V', 'O', 'A']",1759370
OENumber,OE Number,1759370,36.0,FORD,65,P 24 061X,BREMBO,402.0,"Brake Pad Set, disc brake",427324830.0,"['V', 'O', 'A']",1759370
OENumber,OE Number,1759370,36.0,FORD,65,P24061N,BREMBO,402.0,"Brake Pad Set, disc brake",446611246.0,"['V', 'O', 'A']",1759370
OENumber,OE Number,1759370,36.0,FORD,4391,1617258480,EUROREPAR,402.0,"Brake Pad Set, disc brake",364476625.0,"['V', 'O', 'A']",1759370
OENumber,OE Number,1759370,36.0,FORD,4674,0501-CRF,FEBEST,402.0,"Brake Pad Set, disc brake",155558757.0,"['V', 'O', 'A']",1759370
OENumber,OE Number,1 759 370,36.0,FORD,101,16479,FEBI BILSTEIN,402.0,"Brake Pad Set, disc brake",46686655.0,"['V', 'O', 'A']",1759370
OENumber,OE Number,1759370,36.0,FORD,2,8DB 355 011-191,HELLA,402.0,"Brake Pad Set, disc brake",5246049.0,"['V', 'O', 'A']",1759370
OENumber,OE Number,1759370,36.0,FORD,2,8DB 355 027-881,HELLA,402.0,"Brake Pad Set, disc brake",235708296.0,"['V', 'O', 'A']",1759370
OENumber,OE Number,1759370,36.0,FORD,4625,8DB 355 011-191,HELLA PAGID,402.0,"Brake Pad Set, disc brake",132584288.0,"['V', 'O', 'A']",1759370
OENumber,OE Number,1759370,36.0,FORD,4625,8DB 355 027-881,HELLA PAGID,402.0,"Brake Pad Set, disc brake",245665117.0,"['V', 'O', 'A']",1759370
OENumber,OE Number,1759370,36.0,FORD,95,323700001000,MAGNETI MARELLI,402.0,"Brake Pad Set, disc brake",43122094.0,"['V', 'O', 'A']",1759370
OENumber,OE Number,1759370,36.0,FORD,95,363700201436,MAGNETI MARELLI,402.0,"Brake Pad Set, disc brake",43597113.0,"['V', 'O', 'A']",1759370
OENumber,OE Number,1759370,36.0,FORD,95,363700424061,MAGNETI MARELLI,402.0,"Brake Pad Set, disc brake",347403051.0,"['V', 'O', 'A']",1759370
OENumber,OE Number,1759370,36.0,FORD,95,363700524061,MAGNETI MARELLI,402.0,"Brake Pad Set, disc brake",1183161390.0,"['V', 'O', 'A']",1759370
OENumber,OE Number,1759370,36.0,FORD,95,363916060244,MAGNETI MARELLI,402.0,"Brake Pad Set, disc brake",43660371.0,"['V', 'O', 'A']",1759370
OENumber,OE Number,1759370,36.0,FORD,95,363916060604,MAGNETI MARELLI,402.0,"Brake Pad Set, disc brake",43676289.0,"['V', 'O', 'A']",1759370
OENumber,OE Number,1759370,36.0,FORD,4008,RMPA06,MANDO,402.0,"Brake Pad Set, disc brake",537827589.0,"['V', 'O', 'A']",1759370
OENumber,OE Number,1759370,36.0,FORD,4008,RMPA06NS,MANDO,402.0,"Brake Pad Set, disc brake",626585327.0,"['V', 'O', 'A']",1759370
OENumber,OE Number,1759370,36.0,FORD,133,6709,MAPCO,402.0,"Brake Pad Set, disc brake",56606682.0,"['V', 'O', 'A']",1759370
OENumber,OE Number,1759370,36.0,FORD,133,6709HPS,MAPCO,402.0,"Brake Pad Set, disc brake",446981312.0,"['V', 'O', 'A']",1759370
OENumber,OE Number,1759370,36.0,FORD,73,MDB2634,MINTEX,402.0,"Brake Pad Set, disc brake",33976514.0,"['V', 'O', 'A']",1759370
OENumber,OE Number,1759370,36.0,FORD,4990,NP5006,NISSHINBO,402.0,"Brake Pad Set, disc brake",248610281.0,"['V', 'O', 'A']",1759370
OENumber,OE Number,1759370,36.0,FORD,39,2372301,TEXTAR,402.0,"Brake Pad Set, disc brake",19665280.0,"['V', 'O', 'A']",1759370
OENumber,OE Number,1759370,36.0,FORD,39,2372381,TEXTAR,402.0,"Brake Pad Set, disc brake",19665365.0,"['V', 'O', 'A']",1759370
OENumber,OE Number,1 759 370,36.0,FORD,86,23723.180.1,ZIMMERMANN,402.0,"Brake Pad Set, disc brake",38429569.0,"['V', 'O', 'A']",1759370
OENumber,OE Number,1759370,3125.0,FORD (CHANGAN),86,23723.180.1,ZIMMERMANN,402.0,"Brake Pad Set, disc brake",390832623.0,"['V', 'O', 'A']",1759370
OENumber,OE Number,1 759 370,36.0,FORD,86,23723.980.1,ZIMMERMANN,,,,,1759370
OENumber,OE Number,1759370,3125.0,FORD (CHANGAN),86,23723.980.1,ZIMMERMANN,,,,,1759370
OENumber,OE Number,20955857,84.0,OPEL,221,19372215,ACDelco,82.0,Brake Disc,447331903.0,"['V', 'O', 'A']",20955857
OENumber,OE Number,20955857,138.0,CHEVROLET,221,19372215,ACDelco,82.0,Brake Disc,101316493.0,"['V', 'O', 'A']",20955857
OENumber,OE Number,20955857,117.0,VAUXHALL,350,ADG043126,BLUE PRINT,82.0,Brake Disc,116986857.0,"['V', 'O', 'A']",20955857
OENumber,OE Number,20955857,138.0,CHEVROLET,350,ADG043126,BLUE PRINT,82.0,Brake Disc,346561715.0,"['V', 'O', 'A']",20955857
OENumber,OE Number,20955857,84.0,OPEL,475,BBD5141,BORG & BECK,82.0,Brake Disc,730695192.0,"['V', 'O', 'A']",20955857
OENumber,OE Number,20955857,117.0,VAUXHALL,475,BBD5141,BORG & BECK,82.0,Brake Disc,39462544.0,"['V', 'O', 'A']",20955857
OENumber,OE Number,20955857,138.0,CHEVROLET,475,BBD5141,BORG & BECK,82.0,Brake Disc,347057834.0,"['V', 'O', 'A']",20955857
OENumber,OE Number,20955857,3527.0,CHEVROLET (SGM),475,BBD5141,BORG & BECK,82.0,Brake Disc,364586337.0,"['V', 'O', 'A']",20955857
OENumber,OE Number,20955857,84.0,OPEL,65,09.A630.11,BREMBO,82.0,Brake Disc,1212932761.0,"['V', 'O', 'A']",20955857
OENumber,OE Number,20955857,138.0,CHEVROLET,65,09.A630.11,BREMBO,82.0,Brake Disc,48105008.0,"['V', 'O', 'A']",20955857
OENumber,OE Number,20955857,84.0,OPEL,4872,CD7625V,BREMSI,82.0,Brake Disc,27278676.0,"['V', 'O', 'A']",20955857
OENumber,OE Number,20955857,117.0,VAUXHALL,4872,CD7625V,BREMSI,82.0,Brake Disc,160448702.0,"['V', 'O', 'A']",20955857
OENumber,OE Number,20955857,138.0,CHEVROLET,4872,CD7625V,BREMSI,82.0,Brake Disc,5362549.0,"['V', 'O', 'A']",20955857
OENumber,OE Number,20955857,3527.0,CHEVROLET (SGM),4872,CD7625V,BREMSI,82.0,Brake Disc,132702428.0,"['V', 'O', 'A']",20955857
OENumber,OE Number,20955857,84.0,OPEL,89,BG4092,DELPHI,82.0,Brake Disc,43569797.0,"['V', 'O', 'A']",20955857
OENumber,OE Number,20955857,117.0,VAUXHALL,89,BG4092,DELPHI,82.0,Brake Disc,285219875.0,"['V', 'O', 'A']",20955857
OENumber,OE Number,20955857,84.0,OPEL,89,BG4092C,DELPHI,82.0,Brake Disc,427600263.0,"['V', 'O', 'A']",20955857
OENumber,OE Number,20955857,117.0,VAUXHALL,89,BG4092C,DELPHI,82.0,Brake Disc,862572582.0,"['V', 'O', 'A']",20955857
OENumber,OE Number,20955857,138.0,CHEVROLET,89,BG4092C,DELPHI,82.0,Brake Disc,56020745.0,"['V', 'O', 'A']",20955857
OENumber,OE Number,20955857,84.0,OPEL,4391,1622812680,EUROREPAR,82.0,Brake Disc,1324784663.0,"['V', 'O', 'A']",20955857
OENumber,OE Number,20955857,117.0,VAUXHALL,4391,1622812680,EUROREPAR,3405.0,"Brake Kit, disc brake",548439602.0,"['V', 'O', 'A']",20955857
OENumber,OE Number,20955857,138.0,CHEVROLET,4391,1622812680,EUROREPAR,82.0,Brake Disc,61510169.0,"['V', 'O', 'A']",20955857
OENumber,OE Number,20955857,138.0,CHEVROLET,4391,1687777180,EUROREPAR,82.0,Brake Disc,34029449.0,"['V', 'O', 'A']",20955857
OENumber,OE Number,20955857,117.0,VAUXHALL,101,31425,FEBI BILSTEIN,82.0,Brake Disc,368994454.0,"['V', 'O', 'A']",20955857
OENumber,OE Number,20955857,138.0,CHEVROLET,101,31425,FEBI BILSTEIN,82.0,Brake Disc,1416336680.0,"['V', 'O', 'A']",20955857
OENumber,OE Number,20955857,84.0,OPEL,62,DDF1625,FERODO,82.0,Brake Disc,20251180.0,"['V', 'O', 'A']",20955857
OENumber,OE Number,20955857,117.0,VAUXHALL,62,DDF1625,FERODO,82.0,Brake Disc,308494657.0,"['V', 'O', 'A']",20955857
OENumber,OE Number,20955857,138.0,CHEVROLET,62,DDF1625,FERODO,82.0,Brake Disc,160828590.0,"['V', 'O', 'A']",20955857
OENumber,OE Number,20955857,3527.0,CHEVROLET (SGM),62,DDF1625,FERODO,82.0,Brake Disc,65982419.0,"['V', 'O', 'A']",20955857
OENumber,OE Number,20955857,84.0,OPEL,62,DDF1625C,FERODO,82.0,Brake Disc,12618530.0,"['V', 'O', 'A']",20955857
OENumber,OE Number,20955857,117.0,VAUXHALL,62,DDF1625C,FERODO,82.0,Brake Disc,38476882.0,"['V', 'O', 'A']",20955857
OENumber,OE Number,20955857,138.0,CHEVROLET,62,DDF1625C,FERODO,82.0,Brake Disc,38476888.0,"['V', 'O', 'A']",20955857
OENumber,OE Number,20955857,3527.0,CHEVROLET (SGM),62,DDF1625C,FERODO,,,,,20955857
OENumber,OE Number,20955857,84.0,OPEL,2,8DD 355 114-401,HELLA,,,,,20955857
OENumber,OE Number,20955857,117.0,VAUXHALL,2,8DD 355 114-401,HELLA,,,,,20955857
OENumber,OE Number,20955857,84.0,OPEL,4625,8DD 355 114-401,HELLA PAGID,,,,,20955857
OENumber,OE Number,20955857,117.0,VAUXHALL,4625,8DD 355 114-401,HELLA PAGID,,,,,20955857
OENumber,OE Number,20955857,138.0,CHEVROLET,95,360406074800,MAGNETI MARELLI,,,,,20955857
OENumber,OE Number,20955857,84.0,OPEL,95,360704034000,MAGNETI MARELLI,,,,,20955857
OENumber,OE Number,20955857,117.0,VAUXHALL,95,360704034000,MAGNETI MARELLI,,,,,20955857
OENumber,OE Number,20955857,138.0,CHEVROLET,95,360704034000,MAGNETI MARELLI,,,,,20955857
OENumber,OE Number,20955857,138.0,CHEVROLET,95,361302040560,MAGNETI MARELLI,,,,,20955857
OENumber,OE Number,20955857,84.0,OPEL,4008,MBC030184,MANDO,,,,,20955857
OENumber,OE Number,20955857,117.0,VAUXHALL,4008,MBC030184,MANDO,,,,,20955857
OENumber,OE Number,20955857,138.0,CHEVROLET,4008,MBC030184,MANDO,,,,,20955857
OENumber,OE Number,20955857,3527.0,CHEVROLET (SGM),4008,MBC030184,MANDO,,,,,20955857
OENumber,OE Number,20955857,84.0,OPEL,133,25713,MAPCO,,,,,20955857
OENumber,OE Number,20955857,138.0,CHEVROLET,133,25713,MAPCO,,,,,20955857
OENumber,OE Number,20955857,84.0,OPEL,133,25713C,MAPCO,,,,,20955857
OENumber,OE Number,20955857,138.0,CHEVROLET,133,25713C,MAPCO,,,,,20955857
OENumber,OE Number,20955857,84.0,OPEL,133,47713,MAPCO,,,,,20955857
OENumber,OE Number,20955857,138.0,CHEVROLET,133,47713,MAPCO,,,,,20955857
OENumber,OE Number,20955857,138.0,CHEVROLET,144,615 521 6047,MEYLE,,,,,20955857
OENumber,OE Number,20955857,753.0,GENERAL MOTORS,144,615 521 6047,MEYLE,,,,,20955857
OENumber,OE Number,20955857,84.0,OPEL,73,MDC2019,MINTEX,,,,,20955857
OENumber,OE Number,20955857,117.0,VAUXHALL,73,MDC2019,MINTEX,,,,,20955857
OENumber,OE Number,20955857,84.0,OPEL,4990,ND6054K,NISSHINBO,,,,,20955857
OENumber,OE Number,20955857,117.0,VAUXHALL,4990,ND6054K,NISSHINBO,,,,,20955857
OENumber,OE Number,20955857,84.0,OPEL,50,VKBD 80407 V1,SKF,,,,,20955857
OENumber,OE Number,20955857,117.0,VAUXHALL,50,VKBD 80407 V1,SKF,,,,,20955857
OENumber,OE Number,20955857,138.0,CHEVROLET,50,VKBD 80407 V1,SKF,,,,,20955857
OENumber,OE Number,20955857,84.0,OPEL,39,92165400,TEXTAR,,,,,20955857
OENumber,OE Number,20955857,117.0,VAUXHALL,39,92165400,TEXTAR,,,,,20955857
OENumber,OE Number,20955857,84.0,OPEL,39,92165405,TEXTAR,,,,,20955857
OENumber,OE Number,20955857,117.0,VAUXHALL,39,92165405,TEXTAR,,,,,20955857
OENumber,OE Number,20955857,84.0,OPEL,108,8120 101017C,TRISCAN,,,,,20955857
OENumber,OE Number,20955857,117.0,VAUXHALL,108,8120 101017C,TRISCAN,,,,,20955857
OENumber,OE Number,20955857,138.0,CHEVROLET,108,8120 101017C,TRISCAN,,,,,20955857
OENumber,OE Number,20955857,84.0,OPEL,161,DF4928S,TRW,,,,,20955857
OENumber,OE Number,20955857,117.0,VAUXHALL,161,DF4928S,TRW,,,,,20955857
OENumber,OE Number,20955857,138.0,CHEVROLET,161,DF4928S,TRW,,,,,20955857
OENumber,OE Number,20955857,3527.0,CHEVROLET (SGM),161,DF4928S,TRW,,,,,20955857
OENumber,OE Number,20955857,84.0,OPEL,21,197190,VALEO,,,,,20955857
OENumber,OE Number,20955857,117.0,VAUXHALL,21,197190,VALEO,,,,,20955857
OENumber,OE Number,20955857,138.0,CHEVROLET,21,197190,VALEO,,,,,20955857
OENumber,OE Number,20955857,3527.0,CHEVROLET (SGM),21,197190,VALEO,,,,,20955857
OENumber,OE Number,20955857,138.0,CHEVROLET,86,430.2612.20,ZIMMERMANN,,,,,20955857
OENumber,OE Number,20955857,3527.0,CHEVROLET (SGM),86,430.2612.20,ZIMMERMANN,,,,,20955857
OENumber,OE Number,20955857,138.0,CHEVROLET,86,430.2612.52,ZIMMERMANN,,,,,20955857
OENumber,OE Number,20955857,3527.0,CHEVROLET (SGM),86,430.2612.52,ZIMMERMANN,,,,,20955857
OENumber,OE Number,16 095 830 80,21.0,CITROËN,350,ADT343318,BLUE PRINT,82.0,Brake Disc,405687224.0,"['V', 'O', 'A']",1609583080
OENumber,OE Number,16 095 830 80,84.0,OPEL,350,ADT343318,BLUE PRINT,82.0,Brake Disc,152861973.0,"['V', 'O', 'A']",1609583080
OENumber,OE Number,16 095 830 80,88.0,PEUGEOT,350,ADT343318,BLUE PRINT,82.0,Brake Disc,833080948.0,"['V', 'O', 'A']",1609583080
OENumber,OE Number,16 095 830 80,117.0,VAUXHALL,350,ADT343318,BLUE PRINT,82.0,Brake Disc,220972507.0,"['V', 'O', 'A']",1609583080
OENumber,OE Number,16 095 830 80,4468.0,DS,350,ADT343318,BLUE PRINT,82.0,Brake Disc,730718397.0,"['V', 'O', 'A']",1609583080
OENumber,OE Number,1609583080,804.0,CITROËN/PEUGEOT,475,BBD5356,BORG & BECK,82.0,Brake Disc,187844788.0,"['V', 'O', 'A']",1609583080
OENumber,OE Number,16 095 830 80,4468.0,DS,475,BBD5356,BORG & BECK,82.0,Brake Disc,479267973.0,"['V', 'O', 'A']",1609583080
OENumber,OE Number,16 095 830 80,21.0,CITROËN,30,0 986 479 F52,BOSCH,82.0,Brake Disc,1212926323.0,"['V', 'O', 'A']",1609583080
OENumber,OE Number,16 095 830 80,88.0,PEUGEOT,30,0 986 479 F52,BOSCH,82.0,Brake Disc,401592300.0,"['V', 'O', 'A']",1609583080
OENumber,OE Number,1609583080,21.0,CITROËN,65,08.C309.11,BREMBO,82.0,Brake Disc,427180244.0,"['V', 'O', 'A']",1609583080
OENumber,OE Number,1609583080,88.0,PEUGEOT,65,08.C309.11,BREMBO,82.0,Brake Disc,159507876.0,"['V', 'O', 'A']",1609583080
OENumber,OE Number,1609583080,21.0,CITROËN,4872,CD8654S,BREMSI,82.0,Brake Disc,177987592.0,"['V', 'O', 'A']",1609583080
OENumber,OE Number,1609583080,88.0,PEUGEOT,4872,CD8654S,BREMSI,82.0,Brake Disc,881330306.0,"['V', 'O', 'A']",1609583080
OENumber,OE Number,1609583080,21.0,CITROËN,89,BG4662C,DELPHI,82.0,Brake Disc,847786700.0,"['V', 'O', 'A']",1609583080
OENumber,OE Number,1609583080,84.0,OPEL,89,BG4662C,DELPHI,82.0,Brake Disc,1260190657.0,"['V', 'O', 'A']",1609583080
OENumber,OE Number,1609583080,88.0,PEUGEOT,89,BG4662C,DELPHI,82.0,Brake Disc,1378993773.0,"['V', 'O', 'A']",1609583080
OENumber,OE Number,1609583080,117.0,VAUXHALL,89,BG4662C,DELPHI,82.0,Brake Disc,369808195.0,"['V', 'O', 'A']",1609583080
OENumber,OE Number,1609583080,3531.0,PEUGEOT (DF-PSA),89,BG4662C,DELPHI,82.0,Brake Disc,1324773882.0,"['V', 'O', 'A']",1609583080
OENumber,OE Number,1609583080,4468.0,DS,89,BG4662C,DELPHI,82.0,Brake Disc,222090205.0,"['V', 'O', 'A']",1609583080
OENumber,OE Number,1609583080,21.0,CITROËN,4391,1642776480,EUROREPAR,82.0,Brake Disc,222090207.0,"['V', 'O', 'A']",1609583080
OENumber,OE Number,1609583080,88.0,PEUGEOT,4391,1642776480,EUROREPAR,82.0,Brake Disc,146543282.0,"['V', 'O', 'A']",1609583080
OENumber,OE Number,1609583080,4468.0,DS,4391,1642776480,EUROREPAR,82.0,Brake Disc,1337594464.0,"['V', 'O', 'A']",1609583080
OENumber,OE Number,1609583080,21.0,CITROËN,4391,1687772680,EUROREPAR,82.0,Brake Disc,145368402.0,"['V', 'O', 'A']",1609583080
OENumber,OE Number,1609583080,84.0,OPEL,4391,1687772680,EUROREPAR,82.0,Brake Disc,160840291.0,"['V', 'O', 'A']",1609583080
OENumber,OE Number,1609583080,88.0,PEUGEOT,4391,1687772680,EUROREPAR,82.0,Brake Disc,189813692.0,"['V', 'O', 'A']",1609583080
OENumber,OE Number,1609583080,117.0,VAUXHALL,4391,1687772680,EUROREPAR,82.0,Brake Disc,161253009.0,"['V', 'O', 'A']",1609583080
OENumber,OE Number,1609583080,4468.0,DS,4391,1687772680,EUROREPAR,82.0,Brake Disc,1095407144.0,"['V', 'O', 'A']",1609583080
OENumber,OE Number,16 095 830 80,21.0,CITROËN,101,104169,FEBI BILSTEIN,82.0,Brake Disc,220361092.0,"['V', 'O', 'A']",1609583080
OENumber,OE Number,16 095 830 80,84.0,OPEL,101,104169,FEBI BILSTEIN,82.0,Brake Disc,146676852.0,"['V', 'O', 'A']",1609583080
OENumber,OE Number,16 095 830 80,88.0,PEUGEOT,101,104169,FEBI BILSTEIN,,,,,1609583080
OENumber,OE Number,16 095 830 80,117.0,VAUXHALL,101,104169,FEBI BILSTEIN,,,,,1609583080
OENumber,OE Number,16 095 830 80,4468.0,DS,101,104169,FEBI BILSTEIN,,,,,1609583080
OENumber,OE Number,1609583080,21.0,CITROËN,62,DDF2654C,FERODO,,,,,1609583080
OENumber,OE Number,1609583080,84.0,OPEL,62,DDF2654C,FERODO,,,,,1609583080
OENumber,OE Number,1609583080,88.0,PEUGEOT,62,DDF2654C,FERODO,,,,,1609583080
OENumber,OE Number,1609583080,117.0,VAUXHALL,62,DDF2654C,FERODO,,,,,1609583080
OENumber,OE Number,1609583080,4468.0,DS,62,DDF2654C,FERODO,,,,,1609583080
OENumber,OE Number,1609583080,21.0,CITROËN,2,8DD 355 120-421,HELLA,,,,,1609583080
OENumber,OE Number,1609583080,88.0,PEUGEOT,2,8DD 355 120-421,HELLA,,,,,1609583080
OENumber,OE Number,1609583080,21.0,CITROËN,4625,8DD 355 120-421,HELLA PAGID,,,,,1609583080
OENumber,OE Number,1609583080,88.0,PEUGEOT,4625,8DD 355 120-421,HELLA PAGID,,,,,1609583080
OENumber,OE Number,1609583080,21.0,CITROËN,158,78BD4614-2,ICER,,,,,1609583080
OENumber,OE Number,1609583080,88.0,PEUGEOT,158,78BD4614-2,ICER,,,,,1609583080
OENumber,OE Number,1609583080,21.0,CITROËN,95,360406139101,MAGNETI MARELLI,,,,,1609583080
OENumber,OE Number,1609583080,88.0,PEUGEOT,95,360406139101,MAGNETI MARELLI,,,,,1609583080
OENumber,OE Number,1609583080,21.0,CITROËN,95,361302040712,MAGNETI MARELLI,,,,,1609583080
OENumber,OE Number,1609583080,88.0,PEUGEOT,95,361302040712,MAGNETI MARELLI,,,,,1609583080
OENumber,OE Number,1609583080,21.0,CITROËN,4008,MBC035660,MANDO,,,,,1609583080
OENumber,OE Number,16 095 830 80,21.0,CITROËN,133,25343,MAPCO,,,,,1609583080
OENumber,OE Number,16 095 830 80,88.0,PEUGEOT,133,25343,MAPCO,,,,,1609583080
OENumber,OE Number,16 095 830 80,21.0,CITROËN,133,25343C,MAPCO,,,,,1609583080
OENumber,OE Number,16 095 830 80,88.0,PEUGEOT,133,25343C,MAPCO,,,,,1609583080
OENumber,OE Number,1609583080,21.0,CITROËN,144,11-15 523 0015,MEYLE,,,,,1609583080
OENumber,OE Number,1609583080,84.0,OPEL,144,11-15 523 0015,MEYLE,,,,,1609583080
OENumber,OE Number,1609583080,88.0,PEUGEOT,144,11-15 523 0015,MEYLE,,,,,1609583080
OENumber,OE Number,1609583080,753.0,GENERAL MOTORS,144,11-15 523 0015,MEYLE,,,,,1609583080
OENumber,OE Number,16 095 830 80,4468.0,DS,144,11-15 523 0015,MEYLE,,,,,1609583080
OENumber,OE Number,1609583080,21.0,CITROËN,144,11-15 523 0015/PD,MEYLE,,,,,1609583080
OENumber,OE Number,1609583080,88.0,PEUGEOT,144,11-15 523 0015/PD,MEYLE,,,,,1609583080
OENumber,OE Number,16 095 830 80,4468.0,DS,144,11-15 523 0015/PD,MEYLE,,,,,1609583080
OENumber,OE Number,1609583080,21.0,CITROËN,73,MDC2601,MINTEX,,,,,1609583080
OENumber,OE Number,1609583080,88.0,PEUGEOT,73,MDC2601,MINTEX,,,,,1609583080
OENumber,OE Number,1609583080,21.0,CITROËN,50,VKBD 90155 S2,SKF,,,,,1609583080
OENumber,OE Number,1609583080,88.0,PEUGEOT,50,VKBD 90155 S2,SKF,,,,,1609583080
OENumber,OE Number,1609583080,4468.0,DS,50,VKBD 90155 S2,SKF,,,,,1609583080
OENumber,OE Number,1609583080,21.0,CITROËN,39,92267303,TEXTAR,,,,,1609583080
OENumber,OE Number,1609583080,88.0,PEUGEOT,39,92267303,TEXTAR,,,,,1609583080
OENumber,OE Number,16 095 830 80,21.0,CITROËN,108,8120 28146C,TRISCAN,,,,,1609583080
OENumber,OE Number,1609583080,84.0,OPEL,108,8120 28146C,TRISCAN,,,,,1609583080
OENumber,OE Number,16 095 830 80,88.0,PEUGEOT,108,8120 28146C,TRISCAN,,,,,1609583080
OENumber,OE Number,1609583080,117.0,VAUXHALL,108,8120 28146C,TRISCAN,,,,,1609583080
OENumber,OE Number,16 095 830 80,21.0,CITROËN,161,DF6667,TRW,,,,,1609583080
OENumber,OE Number,16 095 830 80,84.0,OPEL,161,DF6667,TRW,,,,,1609583080
OENumber,OE Number,16 095 830 80,88.0,PEUGEOT,161,DF6667,TRW,,,,,1609583080
OENumber,OE Number,16 095 830 80,117.0,VAUXHALL,161,DF6667,TRW,,,,,1609583080
OENumber,OE Number,16 095 830 80,4468.0,DS,161,DF6667,TRW,,,,,1609583080
OENumber,OE Number,16 095 830 80,21.0,CITROËN,161,DF8134,TRW,,,,,1609583080
OENumber,OE Number,16 095 830 80,84.0,OPEL,161,DF8134,TRW,,,,,1609583080
OENumber,OE Number,16 095 830 80,88.0,PEUGEOT,161,DF8134,TRW,,,,,1609583080
OENumber,OE Number,16 095 830 80,117.0,VAUXHALL,161,DF8134,TRW,,,,,1609583080
OENumber,OE Number,16 095 830 80,4468.0,DS,161,DF8134,TRW,,,,,1609583080
OENumber,OE Number,1609583080,5.0,AUDI,162,V22-40017,VAICO,,,,,1609583080
OENumber,OE Number,16 095 830 80,21.0,CITROËN,162,V22-40017,VAICO,,,,,1609583080
OENumber,OE Number,1609583080,84.0,OPEL,162,V22-40017,VAICO,,,,,1609583080
OENumber,OE Number,1609583080,93.0,RENAULT,162,V22-40017,VAICO,,,,,1609583080
OENumber,OE Number,1609583080,117.0,VAUXHALL,162,V22-40017,VAICO,,,,,1609583080
OENumber,OE Number,1609583080,4468.0,DS,162,V22-40017,VAICO,,,,,1609583080
OENumber,OE Number,1609583080,21.0,CITROËN,21,197582,VALEO,,,,,1609583080
OENumber,OE Number,1609583080,84.0,OPEL,21,197582,VALEO,,,,,1609583080
OENumber,OE Number,1609583080,88.0,PEUGEOT,21,197582,VALEO,,,,,1609583080
OENumber,OE Number,1609583080,117.0,VAUXHALL,21,197582,VALEO,,,,,1609583080
OENumber,OE Number,1609583080,4468.0,DS,21,197582,VALEO,,,,,1609583080
OENumber,OE Number,16 095 830 80,804.0,CITROËN/PEUGEOT,86,180.3028.20,ZIMMERMANN,,,,,1609583080
OENumber,OE Number,16 095 830 80,3531.0,PEUGEOT (DF-PSA),86,180.3028.20,ZIMMERMANN,,,,,1609583080
OENumber,OE Number,47850-60070,111.0,TOYOTA,166,A5L048,AISIN,78.0,Brake Caliper,68283322.0,"['V', 'O', 'A']",47850-60070
OENumber,OE Number,47850-60070,111.0,TOYOTA,4674,0174-GRJ200R-KIT,FEBEST,2169.0,"Guide Bolt, brake caliper",1165898932.0,"['V', 'O', 'A']",47850-60070
OENumber,OE Number,47850-60070,111.0,TOYOTA,4674,0175-GRJ200R,FEBEST,405.0,"Repair Kit, brake caliper",155547981.0,"['V', 'O', 'A']",47850-60070
OENumber,OE Number,47850-60070,111.0,TOYOTA,4674,0176-UZJ200R,FEBEST,2248.0,"Piston, brake caliper",155549802.0,"['V', 'O', 'A']",47850-60070
OENumber,OE Number,47850-60070,111.0,TOYOTA,4674,0177-UZJ200RLH,FEBEST,78.0,Brake Caliper,155550040.0,"['V', 'O', 'A']",47850-60070
OENumber,OE Number,4785060070,111.0,TOYOTA,2,8AC 355 397-731,HELLA,78.0,Brake Caliper,267171647.0,"['V', 'O', 'A']",47850-60070
OENumber,OE Number,4785060070,842.0,LEXUS,2,8AC 355 397-731,HELLA,78.0,Brake Caliper,272023223.0,"['V', 'O', 'A']",47850-60070
